lat,long,yds_clean_coarse,ver_clean_coarse,fa,route_name,nopm_YDS,nopm_Vermin,has_f,has_fB,has_fanat,has_fall,has_fBall,has_fallsex,has_m,has_manat,has_mall,has_mallsex,has_sex,has_fmallsex,has_eth,has_lgbt,has_drugs,has_money,has_violence,has_penis,has_bitch,has_pussy,has_whore,has_virgin,has_arete,has_slab,has_overhang,has_dihedral,has_roof,has_jug,has_crimp,has_flake,has_any,rating
 36.16234,-115.4495,13.0,,"Dan McQuade, January 1993",Monster Skank,5.13b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.1607,-115.44627,11.0,,Leo and Karin Henson 1996,Scantily Clad Bimbo,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.15925,-115.5009,7.0,,"Dustin Hoover, Chris Brunner. September 2011.",Pussy Nuts,5.7,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 36.14742,-115.4295,10.0,,"Rick Shull, Tim Fearn & Chris Miller, February 1988",Pleasure Dog (aka It's a Bitch),5.10b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 36.16251,-115.41284,,9.0,unknown,Bitch Slap 5,,V9,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.1596,-115.4168,,2.0,"Wendell Broussard, 1980s",The Black Bitch,,V2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 36.15498,-115.4358,10.0,,Pier and Randy Marsh 1992,Titty Litter,5.10d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.65105,-114.84571,8.0,,"Dan Briley, Mark Quinn",Dyke Stretcher,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.71014,-114.92325,8.0,,"Joel Adams, Adam Peirce",Wicked Scorpion Bitch,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 41.258,-106.4126,11.0,,"Horning, Archer",Bitch Muscle direct,5.11b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.258,-106.4126,10.0,,"Horning, Lynn",Bitch Muscle,5.10c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.13974,-107.25794,11.0,,unknown,Pussy Control,5.11a,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 44.09938,-107.28795,12.0,,unknown,Why You Gotta Be a Bitch?,5.12a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 44.13293,-107.25738,10.0,,"MD, 2001",Itty Bitty Titty Comittee,5.10d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.147,-107.25786,12.0,,Alli Rainey,Pussytoes,5.12d,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 44.0961,-107.2924,10.0,,Mike Decker,Bitch Eyes,5.10b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.13864,-107.245,13.0,,Equipped by Mike Snyder 2015 FA Jonathan Horst 2016,Sayonara Bitch!,5.13d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.17325,-105.37667,11.0,,unknown,The Slut,5.11a/b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 41.17639,-105.34788,11.0,,unknown,Pussy Cat's Hot Licks,5.11c/d,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.15478,-105.37467,7.0,,unknown,Slut,5.7,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Beginner
 41.1632,-105.37104,,3.0,Bob Scarpelli,The Biggest Tits in Country Music,,V3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.18484,-105.37826,5.0,,"16 Sept 2014,  Ben Boykin/Robert Kelman",The Beaver,5.5,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 41.2276,-105.4071,11.0,,"Orenczak, Lymn, & Horning, 2003",Bitch Therapy,5.11b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.96419,-105.3702,9.0,,"Dennis Horning, Rachel Lynn & Zach Orenczak 2005",Lippy Dyke 5.11a,5.9+,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.9134,-109.846,,3.0,Conor Raney,While The Bitches Are Away,,V3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.7436,-106.3154,,0.0,Murda Murt,French Whore,,V0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.5925,-108.7434,12.0,,Sam Lightner,Whore's Gold,5.12a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 44.50815,-109.17734,8.0,,Bobby Model,Bitch With A Broomstick,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.51309,-109.15686,10.0,,"Monte Madsen, Kirt Cozzens, mid 80s",I Like Big Tits,5.10b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.7403,-108.84254,8.0,,Dr. Jowls,Beaver Moon,5.8,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.7281,-108.85922,,4.0,Angus McLeod,Bob's Your Stick Bitch,,V4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.73975,-108.85344,7.0,,March 2012  Bob Branscomb/Mark Watkins,Hi Ho Silver Away,5.7,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Beginner
 41.26969,-72.73668,,9.0,cd,These Bitches is Lightweight,,V9,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.36253,-72.97715,,5.0,czd,Elegant Bitches,,V5,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.34235,-73.40538,,2.0,Morgan Patterson,Easy Skanking,,V2/3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.70494,-71.7108,,4.0,Daniel Knisell,Harry Potter and the Audacity of this Bitch,,V4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.40862,-71.1218,8.0,,unknown,Van Dyke,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.49079,-70.98626,,0.0,Andy Scott,Easy Skanking,,V0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.63082,-70.72555,,2.0,unknown,Beaver Flake,,V2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Intermediate
 42.61857,-70.72481,,2.0,unknown,Upper Pussy Lip,,V2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.6188,-70.6668,,3.0,unknown,Gung Ho Arete,,V3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Advanced
 42.64003,-70.7157,,5.0,unknown,Beaver Deceiver,,V5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.46729,-70.99508,,4.0,Pete Otis,Man Boobs,,V4,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.50997,-71.02564,,3.0,Bob Parrot,Phoney Boobs,,V3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.49727,-70.97562,,4.0,Pete Otis,Bitching Arete,,V4/5,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Advanced
 42.49412,-70.93623,,3.0,unknown,Sliced Oven Roasted Turkey Breast,,V3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.6105,-72.4711,10.0,,"Alan Bressler, 1976 (TR)",Widowmaker (aka Leave it to Beaver),5.10c/d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.47019,-71.06903,12.0,,Jonathan Garlough,Roofies,5.12b,,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.4345,-71.169,10.0,,Bald and Friend,Howl Skank,5.10b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.4345,-71.169,10.0,,unknown,Dyke Route,5.10b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.51347,-71.17278,7.0,,Garlough / Dickson,Booklet of Boobs,5.7,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 42.77816,-71.68837,,1.0,Ryan Loiselle,Beaver Spotting,,V1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.7333,-71.6216,,2.0,Dan Knisell,Nice Beaver,,V2/3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.7333,-71.6216,,4.0,Dan Knisell,Evil Beaver,,V4/5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.7333,-71.6216,,0.0,Dan Knisell,Beaver Lip,,V0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.7333,-71.6216,,1.0,unknown,Beaver Crack,,V1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 42.7333,-71.6216,,1.0,unknown,Angry Beaver,,V1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.11421,-71.17365,,9.0,Gavin Galloway,Brick James bitch,,V9/10,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.11601,-71.17689,,10.0,Jake List?,Gator Pussy,,V10,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.12219,-71.18665,,8.0,Ben Fuller,Leave It to Beaver,,V8,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.1167,-71.1774,,0.0,unknown,Beavers Shoot from the Hip,,V0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.1167,-71.1774,,0.0,unknown,Beavers Attack From Above,,V0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.10969,-71.15273,,3.0,unknown,"""Skink, Skank, Skunk""",,V3/4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.1094,-71.1506,,7.0,unknown,Gran Torino (aka The Bitch),,V7,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.80518,-71.84285,9.0,,Ed Esmond 6/99,Pussyfoot,5.9,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.80202,-71.83678,6.0,,"various, Fletcher  8/85",Brendan's Bitches,5.6,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 44.05256,-71.16711,11.0,,variation to revolt/reighn of fire,Reign of Dykes,5.11a/b,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 43.80342,-71.84073,,2.0,,Eager Beaver,,V2/3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.005,-71.2393,11.0,,Chris Gill and Andy Ross,Tits Out for the Lads,5.11b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 42.022,-78.5619,,2.0,Jackson Baker,Beaver Face,,V2/3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.5378,-73.9677,5.0,,December 2015,Leaver Your Beaver,5.5,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 43.26952,-74.56835,10.0,,unknown,Wally Your Finger Smells Like The Beaver,5.10a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 43.19439,-74.54234,,2.0,unknown,Leave it to Beaver,,V2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.1411,-73.74312,7.0,,"June 22, 1984, Tom Rosecrans, Mike Hay",Octo-Pussy,5.7,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 44.11333,-73.90655,9.0,,"Mark Toso, Willow Toso, July 4, 2010",Bushy Pussy,5.9+,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.36496,-73.80958,10.0,,Royce Van Evra,"Save a Tree, Eat a Beaver",5.10d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 41.74053,-74.18289,6.0,,Jim McCarthy and John Reppy (1967),Son of Bitchy Virgin,5.6,,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Beginner
 40.54786,-75.47692,,4.0,unknown,Breast Flop,,V4,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 40.96357,-75.12379,5.0,,"Michael Steele, Ellen Waible",Pussytoes,5.5,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 41.14588,-76.13831,10.0,,unknown,The Bitch is Back,5.10b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 40.23916,-76.45287,,2.0,unknown,Sumbitch,,V0/1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 39.978,-79.5722,,5.0,Tim Anderson,Weeping Vagina,,V5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.89429,-71.43131,,3.0,Joe McLoughlin,Bitch Slap,,V3/4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 44.5569,-72.7982,11.0,,"D. Doucet, A. Pellet, T. Peckham, summer 2003(?)",Leaver Beaver,5.11b/c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.2876,-85.9237,10.0,,"Ken Pitts and Jamie Silliman, 1984",Collinsville Whore,5.10c/d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.92092,-86.30788,,4.0,unknown,HP Whorehouse,,V4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 33.92116,-86.30755,,8.0,unknown,Thugs and Bitches,,V8,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.1792,-85.81933,8.0,,Johnny Arms and Megan Murphy,Thin's Bottom Bitch,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.98856,-86.45815,9.0,,???,Boobs,5.9,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.16164,-93.59923,10.0,,Tony Morris,Rooster Raper,5.10a,,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.87072,-93.05205,11.0,,Clay Frisbie and Woody Delp,Skank Master,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.00196,-93.29396,9.0,,"Chad Watkins, 2002",Gelgamek Vagina,5.9,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 36.0027,-93.2937,,3.0,unknown,Dirty Bitch,,V3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 35.99981,-93.29369,8.0,,Alf Carter,Dirty Crack Whore,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.74536,-93.26987,12.0,,Joe Larson 2013,Octapussy,5.12b,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 35.87327,-93.12659,12.0,,Chris Robertson,Fat Girls Got Big Tits,5.12c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.00163,-94.41791,,4.0,unknown,Roofies,,V4,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 35.99464,-94.41968,,1.0,unknown,Bitch Slap,,V1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.6176,-94.0059,10.0,,Jerry Barnett/Tommy Griffin,Skank,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.6176,-94.0059,12.0,,Adam Leathers,Dominant Vagina Dentata,5.12c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 35.61735,-94.00792,,5.0,Ty Hutchins,Bitchin' Timmy,,V5,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.6591,-85.3899,,8.0,unknown,The Vagina,,V8,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.63735,-83.71498,6.0,,unknown,Fat Bitches in the Sky,5.6,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 37.73488,-83.66201,12.0,,"Andrew Gearing, Dustin Stephens",Eager Beaver,5.12c/d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.71511,-83.66665,12.0,,Todd Burlier 1996,Sluts are Cool,5.12a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 37.72,-83.66294,10.0,,Nick Cocciolone,Pocket Pussy,5.10d,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.86342,-83.67403,8.0,,"Dave Hill, Erik Farley in 1991",Bitchmobile,5.8/9,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.83768,-83.64701,8.0,,"B.  Molzon, D. Shori, Nov. 1977",Horny Bitch,5.7/8,,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.65459,-83.71673,11.0,,unknown 2004,Johnny on Roofies,5.11a,,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.65078,-83.72161,12.0,,Nathan Ross,Cold Hard Bitch,5.12b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.65292,-83.72495,11.0,,Danita Whelan	 in 1996,Slut Men,5.11d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 37.6406,-83.71132,11.0,,"Jimmy Hoctor, 2019",Kenny's Mom is a Big Fat Bitch,5.11b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.64753,-83.68238,10.0,,"Dustin Stephens, Scott Curran",Bitches Brew,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.64891,-83.67849,6.0,,"Patrick Miller, Bob Bartlett",Beaver Patrol,5.6,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 37.65164,-83.67944,3.0,,Patrick Miller Jason Harbin,Breast Fed,5.3,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 37.72961,-83.63208,10.0,,"Karla Carandang, Jared Hancock, 2004","59"" DrillBitch",5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 39.32602,-77.7205,,5.0,unknown,Pussy Foot,,V5/6,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.16832,-78.44554,10.0,,unknown,Itchy Bitch,5.10b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.08781,-83.13744,11.0,,"Andrew Mcdowell, Nathan Brown",pussyfootin',5.11b/c,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 35.08781,-83.13744,12.0,,unknown,Flaming Tits,5.12a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.3916,-81.0473,9.0,,"Bob Rotert, Tom McMillan  1974",Electric Boobs,5.9+,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 36.40191,-80.27848,,5.0,unknown,Rabid Beaver,,V5/6,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.3973,-80.2861,10.0,,"Rich Gottlieb, Jack Carter 1977",Bimbo's Bulge,5.10c/d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.454,-82.22,8.0,,"Mike Reardon, Colt Wight",Octopussy,5.8,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.2599,-82.80602,9.0,,Sean Cobourn and Brian Gulden,Media Whore,5.9,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
